tweet,date,city,user_location,id,link
Que en Venezuela no hay Halloween? Como así? Apaguen todo y saquemos a Maduro.,2020-11-06 03:46:39,Florencia,Canada / Colombia,1324558791984164864,https://twitter.com/i/web/status/1324558791984164864
Unas siguen en halloween y otras ya decoraron la navidad 🤨,2020-11-03 18:39:29,Florencia,"Mocoa, Colombia",1323696317433028609,https://twitter.com/i/web/status/1323696317433028609
Ayer mi amorcito me miro y me pregunto: ¿De que nos vamos a disfrazar el siguiente año en Halloween?🤤🤤🤤🤤🤤🤤,2020-11-03 02:57:25,Florencia,"Pasto, Colombia",1323459237842952192,https://twitter.com/i/web/status/1323459237842952192
"Just realized that el año pasado no me pegué una, ni dos, ni tres, sino CUATRO fiestas de halloween SEGUIDAS. (Sí, de jueves a domingo)
Este año organicé una, prácticamente no tomé y quedé cansada hasta diciembre jajaja",2020-11-02 22:20:47,Florencia,"Pasto, Colombia",1323389619732422657,https://twitter.com/i/web/status/1323389619732422657
Otro trepesito del fincho de halloween https://t.co/Yq5F8w09Pn,2020-11-02 20:11:43,Florencia,"Pasto, Colombia",1323357141252644864,https://twitter.com/i/web/status/1323357141252644864
"Rechazan vandalismo contra imágenes religiosas en el municipio de La Unión, Nariño. Acusan a jóvenes que participaron de una caravana de motos organizada por un concejal. ""No debían dar permiso para esas actividades festejar Halloween"".
@PoliciaNarino
https://t.co/G7hbH8VrBF",2020-11-02 17:55:34,Florencia,Pasto Nariño,1323322876221599746,https://twitter.com/i/web/status/1323322876221599746
"Ya se acabo halloween y el partido verde siguen disfrazados de ""alternativos.""",2020-11-01 19:25:37,Florencia,"Pasto, Colombia.",1322983148494458887,https://twitter.com/i/web/status/1322983148494458887
Halloween es como la navidad de los travestis,2020-11-01 18:40:40,Florencia,"Pasto, Colombia",1322971836540477440,https://twitter.com/i/web/status/1322971836540477440
"Alcalde de Mocoa Jairo Imbachi, cuestiona decreto del gobernador del Putumayo por fiesta  Halloween https://t.co/ZJPj6SZXaQ",2020-11-01 17:24:14,Florencia,Mocoa Putumayo,1322952603530047492,https://twitter.com/i/web/status/1322952603530047492
"Si te hace olvidar que es halloween y la pasas muy feliz, ahí es. https://t.co/T7mE8IXJDD",2020-11-01 16:42:25,Florencia,"Pasto, Nariño - Colombia",1322942080587628546,https://twitter.com/i/web/status/1322942080587628546
Dizque Halloween en familia. Y les faltó invitar al padrino de bautismo que nunca ven.,2020-11-01 15:50:45,Florencia,Pasto - Nariño ,1322929077129543683,https://twitter.com/i/web/status/1322929077129543683
¿No alcanzaste a ver cómo se hacen los proyectores caseros de figuras de Halloween? Pues vuelve a repasar #MisManosTeEnseñan TV y su especial #HalloweenEnFamilia con actividades divertidas que puedes aprender en familia. Sintoniza @InstitucionalTV https://t.co/NfPw9O5Zdk,2020-11-01 15:22:38,Florencia,"Florencia, Caquetá",1322922002097885184,https://twitter.com/i/web/status/1322922002097885184
¿No alcanzaste a ver cómo se hacen los proyectores caseros de figuras de Halloween? Pues vuelve a repasar #MisManosTeEnseñan TV y su especial #HalloweenEnFamilia con actividades divertidas que puedes aprender en familia. Sintoniza @InstitucionalTV https://t.co/QKPr5P9zjr,2020-11-01 15:11:20,Florencia,"Florencia, Caquetá",1322919159215382529,https://twitter.com/i/web/status/1322919159215382529
"Felicitaciones 👏 👏 👏 Bendiciones 🙏 😘 
Hasta El Próximo Halloween 🎃 
Los queremos muchísimo 💛 https://t.co/YGnC5JWbTT",2020-11-01 13:04:43,Florencia,Mocoa,1322887293045190656,https://twitter.com/i/web/status/1322887293045190656
"Felicitaciones 👏 👏 👏 Bendiciones 🙏 😘 
Hasta El Próximo Halloween 🎃 
Los queremos muchísimo 💛 https://t.co/gxnyPqPkfA",2020-11-01 13:04:39,Florencia,Mocoa,1322887276347744256,https://twitter.com/i/web/status/1322887276347744256
"Felicitaciones 👏 👏 👏 Bendiciones 🙏 😘 
Hasta El Próximo Halloween 🎃 
Los queremos muchísimo 💛 https://t.co/1Rv7lU3yWr",2020-11-01 13:03:41,Florencia,Mocoa,1322887034067914752,https://twitter.com/i/web/status/1322887034067914752
"Felicitaciones 👏 👏 👏 Bendiciones 🙏 😘 
Hasta El Próximo Halloween 🎃 
Los queremos muchísimo 💛 https://t.co/4vbqs0CGIz",2020-11-01 13:03:05,Florencia,Mocoa,1322886881571491840,https://twitter.com/i/web/status/1322886881571491840
"Felicitaciones 👏 👏 👏 Bendiciones 🙏 😘 
Hasta El Próximo Halloween 🎃 
Los queremos muchísimo 💛 https://t.co/fkThbz2dAc",2020-11-01 13:02:55,Florencia,Mocoa,1322886839762604032,https://twitter.com/i/web/status/1322886839762604032
"Felicitaciones 👏 👏 👏 Bendiciones 🙏 😘 
Hasta El Próximo Halloween 🎃 
Los queremos muchísimo 💛 https://t.co/zgQaOFLtxE",2020-11-01 12:41:36,Florencia,Mocoa,1322881476367626241,https://twitter.com/i/web/status/1322881476367626241
"Felicitaciones 👏 👏 👏 Bendiciones 🙏 😘 
Hasta El Próximo Halloween 🎃 
Los queremos muchísimo 💛 https://t.co/AGvqCQJ4NI",2020-11-01 12:41:29,Florencia,Mocoa,1322881447175327746,https://twitter.com/i/web/status/1322881447175327746
"En celebraciones como #Halloween, fortalece las medidas de prevención, disfruta con tus hijos en casa y evita las aglomeraciones. En caso de que tengas un viaje programado, sigue todas las medias de autocuidado y recomendaciones de las autoridades. #CuidándoteNosCuidamos 🍬🕸️🍭 https://t.co/LbKYjGR5iE",2020-10-31 20:35:41,Quibdó,"Quibdó, Colombia",1322638394984452097,https://twitter.com/i/web/status/1322638394984452097
"Donde yo tuviese un hijito, tendría esta casa decorada de halloween 🎃 y disfrazaba a mi bebé normal. Pasaríamos cantando triki triki cuarto por cuarto y veríamos su maratón de hotel Transilvania, coco y el cadaver de la novia.",2020-10-31 16:05:10,Quibdó,Medellín ,1322570319253671943,https://twitter.com/i/web/status/1322570319253671943
Un año más que no voy a una fiesta de Halloween 😭😭😭😭,2020-10-31 14:35:38,Quibdó,,1322547787561635840,https://twitter.com/i/web/status/1322547787561635840
"En Halloween 🎃👻 protejamos a los niños y las niñas, #QuédateEnCasa 🏡 y comparte en familia. El Virús aún sigue rondando, la seguridad es parte de la diversión  
¡Cuídate tú, para  que así puedas cuidar de los  demás!
Infórmate 👉https://t.co/rO7t9Yea6u https://t.co/WeYKzWLj5O",2020-10-30 13:58:29,Quibdó,"Quibdó, Colombia",1322176047778041856,https://twitter.com/i/web/status/1322176047778041856
Todas modo navidad y yo todavia con mi nombre de Halloween. https://t.co/z2M7iKZKXR,2020-11-05 17:08:13,Arauca,Portugal,1324398124794843136,https://twitter.com/i/web/status/1324398124794843136
#halloween Vibes ! https://t.co/1wJn3jC9jA,2020-11-05 09:32:10,Arauca,Portugal,1324283354561261568,https://twitter.com/i/web/status/1324283354561261568
"Bolas Ateez, viva o Halloween 
#BLACK_CAT_NERO",2020-11-03 19:25:13,Arauca,Portugal,1323707826427072512,https://twitter.com/i/web/status/1323707826427072512
Princesa Madalena mascara-se para o Halloween... de Catwoman https://t.co/QiAbC3kduz #famaaominuto,2020-11-03 08:15:02,Arauca,Portugal,1323539168467787779,https://twitter.com/i/web/status/1323539168467787779
@NBCUniverso @belindapop Siiii la princesita del pop @belindapop y el mariacheño osea nuestro machiwi @elnodal  la pareja más top en todo el mundo...y con su dizfras la más sexy y hot del halloween 2020 ✌️ https://t.co/xvIifA6EeN,2020-11-03 05:25:26,Arauca,"Arauca, Colombia",1323496487599353856,https://twitter.com/i/web/status/1323496487599353856
La Policía desaloja a 100 personas en una fiesta de Halloween en Seseña https://t.co/DLHCEXRuDM via @marca,2020-11-02 22:24:00,Arauca,Portugal,1323390430596268032,https://twitter.com/i/web/status/1323390430596268032
Compré 5 kilos de auyama para hacer una carita y me niego a que termine halloween hasta que terminemos de comernos esa vaina,2020-11-02 22:07:32,Arauca,Guasdualito,1323386287349518338,https://twitter.com/i/web/status/1323386287349518338
@theymustbemad mano eu pensava que isto era tipo de halloween,2020-11-02 21:46:25,Arauca,Portugal,1323380970842673157,https://twitter.com/i/web/status/1323380970842673157
"📽 • 02.11.20 ─ VIDEO

➯  Hyunjin como MC, este sábado, no Show!Music Core, especial de Halloween, com Chani dos SF9 e Minju das IZ*ONE. 

_______
#스트레이키즈 #StrayKids @Stray_Kids 

https://t.co/ChZgh1sJgw",2020-11-02 21:20:38,Arauca,Portugal,1323374482669608962,https://twitter.com/i/web/status/1323374482669608962
"📽 • 02.11.20 ─ VIDEO

➯  Hyunjin como MC, este sábado, no Show!Music Core, especial de Halloween, com Chani dos SF9 e Minju das IZ*ONE. 

_______
#스트레이키즈 #StrayKids @Stray_Kids https://t.co/gccEd2OGyP",2020-11-02 21:20:17,Arauca,Portugal,1323374393448452098,https://twitter.com/i/web/status/1323374393448452098
"📽 • 02.11.20 ─ VIDEO

➯  Hyunjin como MC, este sábado, no Show!Music Core, especial de Halloween, com Chani dos SF9 e Minju das IZ*ONE. 

_______
#스트레이키즈 #StrayKids @Stray_Kids
https://t.co/OYfxMYKWvm",2020-11-02 21:19:51,Arauca,Portugal,1323374283930959874,https://twitter.com/i/web/status/1323374283930959874
"📽 • 02.11.20 ─ VIDEO

➯  Hyunjin como MC, este sábado, no Show!Music Core, especial de Halloween, com Chani dos SF9 e Minju das IZ*ONE. 

_______
#스트레이키즈 #StrayKids @Stray_Kids
https://t.co/Lfj3Hqynyv",2020-11-02 21:19:28,Arauca,Portugal,1323374190196629508,https://twitter.com/i/web/status/1323374190196629508
Jennifer Lopez vestiu-se “like a virgin’ no Halloween. A sério: como Madonna em 1984 https://t.co/5ctQZhOnCo,2020-11-02 10:06:08,Arauca,Portugal,1323204740185051143,https://twitter.com/i/web/status/1323204740185051143
Halloween e os disfarces dos famosos https://t.co/1qvSXJey3q,2020-11-02 09:33:15,Arauca,Portugal,1323196462692474881,https://twitter.com/i/web/status/1323196462692474881
@IuriPereira09 quando te mascaras de cavaco silva no halloween,2020-11-02 00:42:26,Arauca,Portugal,1323062880397365252,https://twitter.com/i/web/status/1323062880397365252
"este Halloween&gt;&gt;&gt;&gt;&gt;
@mariana_c0rreia @danielsoares031",2020-11-01 23:32:32,Arauca,Portugal,1323045287594725377,https://twitter.com/i/web/status/1323045287594725377
Se acaba Halloween y las personas ya se estan poniendo icons de navidad. Bruh.,2020-11-01 22:04:32,Arauca,Portugal,1323023143364157441,https://twitter.com/i/web/status/1323023143364157441
Porque Halloween é quando a bicha quiser 🎃👻🕸🔮🧙‍♀️🧙‍♀️🧙‍♀️🧙‍♀️ #TheCraft @RachelTrue @fairuza @RealRobinTunney #NeveCampbell https://t.co/kp8HPBuVL2,2020-11-01 20:50:58,Arauca,Portugal,1323004629425291264,https://twitter.com/i/web/status/1323004629425291264
Se eu me mascara-se para o Halloween era de FLORA 🌸💫,2020-11-01 20:10:53,Arauca,Portugal,1322994540622565382,https://twitter.com/i/web/status/1322994540622565382
@ElBadiablo Hicieron el mejor Halloween de mi vida😍😍 gracias de verdad!,2020-11-01 19:41:37,Arauca,Portugal,1322987177819705345,https://twitter.com/i/web/status/1322987177819705345
"En el Marco de la celebración de Halloween,  en el corregimiento de Morichal, se realizó entrega de la premiación del concurso virtual ""Un Monstruo llamado Covid"" donde los niños, niñas y adolescentes del corregimiento se sumaron activamente. https://t.co/tIUPMLYgbr",2020-11-04 13:56:00,Yopal,Yopal Casanare,1323987363454947330,https://twitter.com/i/web/status/1323987363454947330
"Queriditos y Queriditas les dejo mi versión de la muerte a caballo, hecha en Yopal. 

Inspirada en las fotos de @jailyneojeda

#halloween #llano #llanera #diadelosmuertos #caballos #horse #atardecer #bodypaint #catrinamakeup #catrina  #huesos #arte #zafiro #Casanare https://t.co/tdT4alJxsX",2020-11-03 23:37:37,Yopal,"Yopal, Colombia",1323771342848753665,https://twitter.com/i/web/status/1323771342848753665
#Casanare Halloween dejó 500 llamados de atención y varios sancionados https://t.co/cDUbtPbaiK @LlanoTuiteros @PoliciaCasanare,2020-11-03 13:48:17,Yopal,Yopal - Casanare,1323623032166981633,https://twitter.com/i/web/status/1323623032166981633
"Hubo 500 llamados de atención a padres de familia
https://t.co/5yHlTmywdL",2020-11-03 12:53:02,Yopal,"Yopal, Casanare",1323609128854556672,https://twitter.com/i/web/status/1323609128854556672
"Las motociclistas siguen liderando los accidentes en esta región
https://t.co/JNj2ZxVoYO",2020-11-03 12:50:00,Yopal,"Yopal, Casanare",1323608365931634688,https://twitter.com/i/web/status/1323608365931634688
"Saquear por Halloween, the Hombre del Saco returns.",2020-11-02 11:20:16,Yopal,Lusitania,1323223396298182656,https://twitter.com/i/web/status/1323223396298182656
Y si hacemos palomitas y vemos pelis de Halloween?,2020-11-02 05:12:51,Yopal,"Yopal, Colombia",1323130932912660480,https://twitter.com/i/web/status/1323130932912660480
Esos amigos falsos que les gusta tanto Halloween que llevan una máscara puesta todo el año.,2020-11-02 01:20:18,Yopal,Colombia - Argentina,1323072407184252928,https://twitter.com/i/web/status/1323072407184252928
"¡Hola, amigos! 🎃
Ya está disponible el nuevo #vídeo en mi canal de #YouTube, acerca de los 10 mejores #disfraces del día de #Halloween 🦇 
Te invito a que lo veas, ingresando el link en mi biografía, les des #like y comentes cuál fue favorito 🤩 
#Oct #yopal #casanare #colombia https://t.co/2S543fUOSZ",2020-11-02 00:36:08,Yopal,"Bogotá, D.C., Colombia",1323061292631003136,https://twitter.com/i/web/status/1323061292631003136
@Mafe_DuarteL Que es Halloween? 😔,2020-11-01 13:43:22,Yopal,"Yopal, Colombia",1322897019392974848,https://twitter.com/i/web/status/1322897019392974848
En este Halloween fui un diablito puta😈 https://t.co/Fok0xB6Esi,2020-11-01 06:21:12,Yopal,sabrá su madre,1322785744604323840,https://twitter.com/i/web/status/1322785744604323840
Nada más hermoso que pasar Halloween con bae.,2020-11-01 04:44:34,Yopal,"Sogamoso, Colombia",1322761427631951877,https://twitter.com/i/web/status/1322761427631951877
"Aunque es un Halloween diferente no deja de ser una fecha para compartir con la familia de corazón 👻🧟‍♂️💀 en Duitama, Boyaca https://t.co/6iWZgYrgmH",2020-11-01 04:39:08,Yopal,,1322760061018669056,https://twitter.com/i/web/status/1322760061018669056
"Mis respetos para esas chicas que se maquillan todos los días y se pueden desmaquillar normal 
Yo estoy sufriendo con el maquillaje de Halloween  
F por mi",2020-11-01 04:37:08,Yopal,"Paipa, Colombia",1322759554317299713,https://twitter.com/i/web/status/1322759554317299713
¿Y mi paquete de dulces de Halloween en reemplazo de los que no puedo salir a pedir? 🥺💔😂,2020-11-01 04:27:26,Yopal,"Duitama, Colombia",1322757115983859712,https://twitter.com/i/web/status/1322757115983859712
¡Noche de Halloween con mis Bebés #MeinlCongas! en Sogamoso https://t.co/aDzBlwELHZ,2020-11-01 03:40:42,Yopal,SOGAMUNDO,1322745353062420481,https://twitter.com/i/web/status/1322745353062420481
"Compartimos en #familia, hoy con mi #Katrina y mi #hombrearaña celebramos el #halloween￼ comiendo #dulces y #pizza, cantando, riendo, jugando y generando recuerdos para nuestros #hijos que los llenen d lo más importante que debe tener un niño, #FELICIDAD.  Happy Halloween. https://t.co/D7aXrvclHJ",2020-11-01 03:19:35,Yopal,Duitama (Boyaca),1322740040167002112,https://twitter.com/i/web/status/1322740040167002112
"Que envidia, todos celebran halloween a su manera y siendo felices",2020-11-01 02:31:26,Yopal,"Sogamoso, Colombia",1322727924571738112,https://twitter.com/i/web/status/1322727924571738112
Debimos disfrutar un poco más el último halloween 💀😩,2020-11-01 02:12:07,Yopal,"Sogamoso, Boyacá",1322723062253576193,https://twitter.com/i/web/status/1322723062253576193
"Este día lo estoy pasando igual que el del año pasado: encerrado en la casa.

Han pasado 84 años desde la última vez que me fui de rumba para celebrar #Halloween",2020-11-01 01:27:47,Yopal,"Sogamoso, Colombia",1322711903320367104,https://twitter.com/i/web/status/1322711903320367104
saudade das festas de halloween,2020-11-01 21:52:29,Leticia,"Amazonas, Brasil",1323020108650942465,https://twitter.com/i/web/status/1323020108650942465
Me hizo reír hoy halloween con @MariaFdaCabal https://t.co/8Dh3xRNFBC,2020-11-01 03:15:51,Leticia,Amazonas,1322739102136107008,https://twitter.com/i/web/status/1322739102136107008
"adoro a famosa spooky season

____________________________
#horror #HorrorArt #halloween #drawlloween2020 #drawtober #DiadasBruxas #spookyseason #myart #myartwork #Halloween2020 #HappyHalloween2020 #horrortober #digitalart #ArtistOnTwitter https://t.co/E2y00a5fb2",2020-10-31 23:26:01,Leticia,"Amazonas, Brasil",1322681262415486976,https://twitter.com/i/web/status/1322681262415486976
queria tá me arrumando pro halloween :(,2020-10-31 22:46:44,Leticia,"Amazonas, Brasil",1322671375614648326,https://twitter.com/i/web/status/1322671375614648326
#halloween #halloweenmakeup #party #sweetlittlegirl #cute #sweet en Leticia - Amazonas https://t.co/Ee8qNS9iJF,2020-10-31 19:12:20,Leticia,"Leticia, Colombia",1322617419144318979,https://twitter.com/i/web/status/1322617419144318979
¿No alcanzaste a ver cómo se hacen los proyectores caseros de figuras de Halloween? Pues vuelve a repasar #MisManosTeEnseñan TV y su especial #HalloweenEnFamilia con actividades divertidas que puedes aprender en familia. Sintoniza @InstitucionalTV https://t.co/ipWvewfXAT,2020-11-02 00:20:00,San Andrés,"San Andrés, Colombia",1323057233085689856,https://twitter.com/i/web/status/1323057233085689856
Turno para este halloween !! Nítido !! https://t.co/igFEFoWTCN,2020-11-01 05:09:16,San Andrés,"San Andrés, Colombia",1322767644055932928,https://twitter.com/i/web/status/1322767644055932928
A mí sí me gusta ver las fotos de  todos los chukisitos hijos de amigos y familia disfrazados en Halloween.🎃🕷️,2020-11-01 03:19:06,San Andrés,"Tuluá, Colombia",1322739918465060869,https://twitter.com/i/web/status/1322739918465060869
"🔴 #EntrevistaCompleta || Representante a la Cámara por el Departamento del Guaviare

Nos habló de los resultados del concurso realizado en la festividad de Halloween.

https://t.co/q0DFIYU4FA
.
.
Etiquetas: @GuaviareEstereo @alexbermudezla https://t.co/DzE25SkskB",2020-11-03 18:22:03,San José del Guaviare,San José del Guaviare ,1323691926957264896,https://twitter.com/i/web/status/1323691926957264896
"🔴 #EntrevistaCompleta || Teniente Coronel.

📲 Nos entregó a la opinión pública un balance posterior a este puente festivo en materia de convivencia ciudadana por la festividad de Halloween.

https://t.co/uxqX080lSC
.
.
Etiquetas: @PoliciaColombia @GuaviareEstereo https://t.co/qcpAtnBAfm",2020-11-03 17:58:00,San José del Guaviare,San José del Guaviare ,1323685878443708419,https://twitter.com/i/web/status/1323685878443708419
"#Regional 🌄|| Sin tapabocas y embriagados dejaron espectáculo adultos en la noche de Halloween 🎃.

https://t.co/SGUoqeZOP8 https://t.co/1fGv4c1EdG",2020-11-01 13:33:08,San José del Guaviare,San José del Guaviare ,1322894445021417472,https://twitter.com/i/web/status/1322894445021417472
"El Batallón de Despliegue Rápido N.° 3, Alcaldía La Macarena, #Meta y @PoliciaColombia realizaron la campaña ""Celebremos en casa el Día de los Niños"". Más de 800 viviendas fueron visitadas para hacer entrega de dulces y recordar las medidas bioseguridad COVID-19 #Halloween https://t.co/AEEA5zwrmB",2020-11-01 02:23:13,San José del Guaviare,"Caquetá, Meta y Guaviare",1322725856461160448,https://twitter.com/i/web/status/1322725856461160448
"#Halloween Trabajo articulado entre la Alcaldía de Puerto Rico, #Meta, y el Batallón de Operaciones Terrestres N.° 4, permitió llevar un momento de esparcimiento a los menores de edad, en el marco de una jornada efectuada con todos los protocolos de bioseguridad COVID-19. https://t.co/vutRM70Vsz",2020-11-01 00:15:24,San José del Guaviare,"Caquetá, Meta y Guaviare",1322693689953669120,https://twitter.com/i/web/status/1322693689953669120
Ya 5 años de aquel fatal halloween 🙃,2020-10-31 22:52:21,San José del Guaviare,Colombia,1322672788616974343,https://twitter.com/i/web/status/1322672788616974343
"#Halloween El Batallón de Operaciones Terrestres N.° 6 en coordinación  con la alcaldía de Vista Hermosa, #Meta, realizaron la Caravana de la Alegría, jornada de acercamiento a la primera infancia y adolescencia. Actividad que contó con todas las medidas de bioseguridad COVID-19. https://t.co/xtPjWQ0RsN",2020-10-31 21:16:29,San José del Guaviare,"Caquetá, Meta y Guaviare",1322648664205123585,https://twitter.com/i/web/status/1322648664205123585
"#Halloween 🤡|| Este 31 de octubre Guaviare Estéreo te invita a que #CelebremosEnCasa 

Los queremos sanos y salvos ❤¡cuídense! 🍬🎉

🕷️ Participa de los eventos de disfraces virtuales y ¡gana muchos premios! 👇👇

Más detalles   
https://t.co/HAUbsppGKu https://t.co/kiaYmQuMXf",2020-10-31 20:09:28,San José del Guaviare,San José del Guaviare ,1322631797931446273,https://twitter.com/i/web/status/1322631797931446273
"#Nacional 🇨🇴 || ¡Ojo! El Halloween de este 2020 será diferente en varias partes del país.

https://t.co/Dp2q50l3xX",2020-10-31 13:14:26,San José del Guaviare,San José del Guaviare ,1322527349909454853,https://twitter.com/i/web/status/1322527349909454853
"#Halloween 🎃 || ¿Sabe por qué se celebra Halloween? 

Conozca cómo surgió esta tradicional fiesta y mucho más

https://t.co/UQnbKdhoeW",2020-10-31 12:19:06,San José del Guaviare,San José del Guaviare ,1322513427827429376,https://twitter.com/i/web/status/1322513427827429376
"Desde la Dirección Local de Salud hacemos estas recomendaciones a todos los padres de familia para tener en cuenta este 31 de octubre donde celebramos la fiesta de disfraces ""Halloween"". 

LA PREVENCIÓN ESTÁ EN NUESTRAS MANOS
#LaIdeaDeTodos https://t.co/yKthWwpXj4",2020-10-30 17:03:51,San José del Guaviare,El Dorado Meta,1322222699175989249,https://twitter.com/i/web/status/1322222699175989249
Reunirnos en Halloween a ver películas de terror y a tragar es mi sueño frustrado 💔😅,2020-10-30 03:44:01,San José del Guaviare,,1322021412610203649,https://twitter.com/i/web/status/1322021412610203649
"- se tiene que ser muy vacío    De cabeza, para autorizar un evento con más de 1,500 personas apxox en una manga de coleo; y prohibir un #Halloween donde estoy seguro los niños irían con su tapabocas   por la calle pidiendo dulces!  Hágame el hp favor 😡",2020-10-29 23:11:19,San José del Guaviare,La macarena (meta) ,1321952785697525762,https://twitter.com/i/web/status/1321952785697525762
"@lamacarena pueblo donde autorizan un evento con más de 1,500 personas apxox en una manga de coleo; y prohiben un #Halloween donde estoy seguro que los niños irían con su  tapabocas por la calle pidiendo dulces!   Hágame el hp favor 😡",2020-10-29 23:04:45,San José del Guaviare,La macarena (meta) ,1321951133343059970,https://twitter.com/i/web/status/1321951133343059970
¡Prepárate para celebrar una fiesta de halloween diferente! el @ICBFColombia  ha preparado todos una serie de actividades para realizar en casa con los miembros de la familia que vive contigo. #HalloweenEnFamilia https://t.co/jnmCFGxaU2,2020-10-29 20:34:16,San José del Guaviare,San José del Guaviare,1321913264184434688,https://twitter.com/i/web/status/1321913264184434688
"#HalloweenEnFamilia 🎃👻🧙‍♀️ El ICBF te ofrece una amplia programación para que este 31 de octubre y 1 de noviembre pases un halloween espectacular en las redes sociales del @ICBFColombia 

¡Conéctate! https://t.co/8Aj1qmHdf8",2020-10-29 19:55:12,San José del Guaviare,San José del Guaviare,1321903432182210561,https://twitter.com/i/web/status/1321903432182210561
"(🔴) #EntrevistaCompleta || Representante a la Cámara por el Departamento del Guaviare.

Nos habló del concurso de Halloween que ya dió inicio hasta las 11:59 pm del 30 de octubre. 

Más detalles 👇👇
https://t.co/6XX5abbcl1 https://t.co/4RDF5O4OBO",2020-10-29 17:46:35,San José del Guaviare,San José del Guaviare ,1321871063710662658,https://twitter.com/i/web/status/1321871063710662658
"(🔴) #EntrevistaCompleta || Toque de queda en Haloween para San José del Guaviare. @sanjosealcaldia

El Alcalde nos entregó detalles de las medidas y recomendaciones para este puente festivo, celebración del Halloween.

Más detalles 👇
https://t.co/MfF5jnHmMv https://t.co/uTk7wCakH2",2020-10-29 17:33:02,San José del Guaviare,San José del Guaviare ,1321867655335366658,https://twitter.com/i/web/status/1321867655335366658
"(🔴) #EntrevistaCompleta || recomendaciones para Halloween en los municipios del Guaviare

📲 Secretario de Gobierno Departamental.
Nos entregó detalles de la circular Nro. 128 del 28 octubre.
@GoberGuaviare

Más detalles 👇
https://t.co/GWUKYa6l1Y https://t.co/PHIzYNxF3S",2020-10-29 17:28:16,San José del Guaviare,San José del Guaviare ,1321866453700718594,https://twitter.com/i/web/status/1321866453700718594
Celebración de Halloween en Guaviare desde casa. #HoyPorHoyGuaviare - https://t.co/Xort7ypGbo,2020-10-29 12:47:09,San José del Guaviare,San José del Guaviare ,1321795709230850048,https://twitter.com/i/web/status/1321795709230850048
Unas siguen en halloween y otras ya decoraron la navidad 🤨,2020-11-03 18:39:29,Mocoa,"Mocoa, Colombia",1323696317433028609,https://twitter.com/i/web/status/1323696317433028609
Ayer mi amorcito me miro y me pregunto: ¿De que nos vamos a disfrazar el siguiente año en Halloween?🤤🤤🤤🤤🤤🤤,2020-11-03 02:57:25,Mocoa,"Pasto, Colombia",1323459237842952192,https://twitter.com/i/web/status/1323459237842952192
"Just realized that el año pasado no me pegué una, ni dos, ni tres, sino CUATRO fiestas de halloween SEGUIDAS. (Sí, de jueves a domingo)
Este año organicé una, prácticamente no tomé y quedé cansada hasta diciembre jajaja",2020-11-02 22:20:47,Mocoa,"Pasto, Colombia",1323389619732422657,https://twitter.com/i/web/status/1323389619732422657
Otro trepesito del fincho de halloween https://t.co/Yq5F8w09Pn,2020-11-02 20:11:43,Mocoa,"Pasto, Colombia",1323357141252644864,https://twitter.com/i/web/status/1323357141252644864
"Rechazan vandalismo contra imágenes religiosas en el municipio de La Unión, Nariño. Acusan a jóvenes que participaron de una caravana de motos organizada por un concejal. ""No debían dar permiso para esas actividades festejar Halloween"".
@PoliciaNarino
https://t.co/G7hbH8VrBF",2020-11-02 17:55:34,Mocoa,Pasto Nariño,1323322876221599746,https://twitter.com/i/web/status/1323322876221599746
"Episodio #2. Especial de Halloween. 
https://t.co/USPBVxfppf

Después de escuchar este episodio de Inefables, me pregunto, ¿quién lleva a sus hijxs a ver un exorcismo? Xd.",2020-11-02 17:35:03,Mocoa,Colombia,1323317713394143237,https://twitter.com/i/web/status/1323317713394143237
"Ya se acabo halloween y el partido verde siguen disfrazados de ""alternativos.""",2020-11-01 19:25:37,Mocoa,"Pasto, Colombia.",1322983148494458887,https://twitter.com/i/web/status/1322983148494458887
Halloween es como la navidad de los travestis,2020-11-01 18:40:40,Mocoa,"Pasto, Colombia",1322971836540477440,https://twitter.com/i/web/status/1322971836540477440
"Alcalde de Mocoa Jairo Imbachi, cuestiona decreto del gobernador del Putumayo por fiesta  Halloween https://t.co/ZJPj6SZXaQ",2020-11-01 17:24:14,Mocoa,Mocoa Putumayo,1322952603530047492,https://twitter.com/i/web/status/1322952603530047492
"Si te hace olvidar que es halloween y la pasas muy feliz, ahí es. https://t.co/T7mE8IXJDD",2020-11-01 16:42:25,Mocoa,"Pasto, Nariño - Colombia",1322942080587628546,https://twitter.com/i/web/status/1322942080587628546
Dizque Halloween en familia. Y les faltó invitar al padrino de bautismo que nunca ven.,2020-11-01 15:50:45,Mocoa,Pasto - Nariño ,1322929077129543683,https://twitter.com/i/web/status/1322929077129543683
"Casi que no dejan pasar halloween, ush. https://t.co/em4hjwI0K2",2020-11-01 15:25:48,Mocoa,Colombia,1322922796561944576,https://twitter.com/i/web/status/1322922796561944576
"Felicitaciones 👏 👏 👏 Bendiciones 🙏 😘 
Hasta El Próximo Halloween 🎃 
Los queremos muchísimo 💛 https://t.co/YGnC5JWbTT",2020-11-01 13:04:43,Mocoa,Mocoa,1322887293045190656,https://twitter.com/i/web/status/1322887293045190656
